Block,Parameter_Set,Metric,Group_Size,Mean,Std_Dev,CV,Values,IDs
LINE,"(30.0, 50.0, 100.0, 150.0, 0.3056, 96.0)",Y-Int,20,3.5641,5.042316644893339,1.4147517311223983,"[4.67, 3.792, 4.373, 4.088, 18.451, 1.89, 1.669, 2.722, 1.882, 1.769, 0.995, -0.158, 0.025, -0.297, 16.932, 1.066, 1.051, 2.285, 1.464, 2.613]","['4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv']"
LINE,"(30.0, 50.0, 100.0, 150.0, 0.3056, 96.0)",a,20,-1.1142170000000001e-06,4.836092277839804e-06,4.340350468391529,"[3.062e-06, -6.257e-06, -5.209e-06, -5.225e-06, -7.729e-06, 7.90358e-07, -4.82231e-07, 4.885e-06, 3.5096e-07, -1.33896e-07, 4.76325e-07, -7.223e-06, -7.722e-06, -7.389e-06, 8.29e-06, 4.13957e-07, 1.48463e-07, 6.677e-06, -8.73997e-07, 8.65721e-07]","['4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv']"
LINE,"(30.0, 50.0, 100.0, 150.0, 0.3056, 96.0)",b,20,5.253825000000001e-05,5.677235778261607e-05,1.0805909557820457,"[0.000126535, 3.567e-05, 6.2689e-05, 4.2335e-05, -6.3899e-05, 0.000134402, 5.6148e-05, 7.0067e-05, 5.9903e-05, -6.1548e-05, 0.000133409, 4.4393e-05, 5.3051e-05, 4.6245e-05, 6.7815e-05, 0.000127084, 4.0761e-05, 6.5484e-05, -4.1689e-05, 5.191e-05]","['4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv']"
LINE,"(30.0, 50.0, 100.0, 150.0, 0.3056, 96.0)",c,20,-1.1002725000000001e-10,4.075068166495888e-10,3.7036899190844883,"[-5.90867e-10, -1.35275e-10, -2.74134e-10, -1.73058e-10, 1.179e-09, -2.54074e-10, -9.3685e-11, -1.90754e-10, -1.12738e-10, 1.08897e-10, -1.32707e-10, 6.998e-12, -1.328e-12, 1.3719e-11, -1.148e-09, -1.35417e-10, -4.2843e-11, -1.49642e-10, 6.1018e-11, -1.35655e-10]","['4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_1_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_2_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_3_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv', '4_4_line.csv']"
LINE,"(30.0, 50.0, 100.0, 200.0, 0.3056, 96.0)",Angle,20,66.499,75.75755356259515,1.1392284630234313,"[0.133, 16.179, 10.711, 13.388, 154.297, 179.939, 14.834, 6.549, 12.485, 153.121, 179.604, 17.927, 7.902, 15.831, 155.611, 179.51, 24.021, 7.902, 16.859, 163.177]","['7_1_line.csv', '7_1_line.csv', '7_1_line.csv', '7_1_line.csv', '7_1_line.csv', '7_2_line.csv', '7_2_line.csv', '7_2_line.csv', '7_2_line.csv', '7_2_line.csv', '7_3_line.csv', '7_3_line.csv', '7_3_line.csv', '7_3_line.csv', '7_3_line.csv', '7_4_line.csv', '7_4_line.csv', '7_4_line.csv', '7_4_line.csv', '7_4_line.csv']"
LINE,"(30.0, 50.0, 100.0, 200.0, 0.3056, 96.0)",Length,20,64.19615,33.53454738384691,0.5223763011309387,"[140.341, 54.056, 78.347, 63.302, 36.727, 135.956, 55.618, 85.248, 64.462, 20.886, 101.583, 49.86, 63.845, 54.446, 29.484, 97.353, 26.419, 48.301, 38.507, 39.182]","['7_1_line.csv', '7_1_line.csv', '7_1_line.csv', '7_1_line.csv', '7_1_line.csv', '7_2_line.csv', '7_2_line.csv', '7_2_line.csv', '7_2_line.csv', '7_2_line.csv', '7_3_line.csv', '7_3_line.csv', '7_3_line.csv', '7_3_line.csv', '7_3_line.csv', '7_4_line.csv', '7_4_line.csv', '7_4_line.csv', '7_4_line.csv', '7_4_line.csv']"
LINE,"(30.0, 50.0, 100.0, 200.0, 0.3056, 96.0)",P1 X,20,64.78755,48.56779478373774,0.7496470353291295,"[7.934, 8.907, 7.266, 68.866, 135.562, 144.345, 8.5, 8.384, 70.941, 143.472, 33.26, 34.381, 34.261, 86.33, 135.194, 50.322, 74.262, 48.976, 85.328, 109.26]","['7_1_line.csv', '7_1_line.csv', '7_1_line.csv', '7_1_line.csv', '7_1_line.csv', '7_2_line.csv', '7_2_line.csv', '7_2_line.csv', '7_2_line.csv', '7_2_line.csv', '7_3_line.csv', '7_3_line.csv', '7_3_line.csv', '7_3_line.csv', '7_3_line.csv', '7_4_line.csv', '7_4_line.csv', '7_4_line.csv', '7_4_line.csv', '7_4_line.csv']"
LINE,"(30.0, 50.0, 100.0, 200.0, 0.3056, 96.0)",P1 Y,20,2.20845,6.0817766835808245,2.7538665958390838,"[-1.931, -2.058, -1.851, 12.804, -1.13, -1.823, -1.677, -1.678, 12.252, -1.833, -1.208, -1.276, -1.27, 13.599, -1.905, -1.428, 9.31, -1.536, 9.601, 9.207]","['7_1_line.csv', '7_1_line.csv', '7_1_line.csv', '7_1_line.csv', '7_1_line.csv', '7_2_line.csv', '7_2_line.csv', '7_2_line.csv', '7_2_line.csv', '7_2_line.csv', '7_3_line.csv', '7_3_line.csv', '7_3_line.csv', '7_3_line.csv', '7_3_line.csv', '7_4_line.csv', '7_4_line.csv', '7_4_line.csv', '7_4_line.csv', '7_4_line.csv']"
LINE,"(30.0, 50.0, 100.0, 200.0, 0.3056, 96.0)",P2 X,20,82.29939999999999,46.44677976985566,0.5643635284079308,"[148.274, 60.823, 84.248, 7.284, 102.469, 8.39, 62.264, 93.076, 8.003, 124.843, 134.84, 81.82, 97.5, 33.949, 108.341, 147.672, 50.131, 96.819, 48.476, 146.766]","['7_1_line.csv', '7_1_line.csv', '7_1_line.csv', '7_1_line.csv', '7_1_line.csv', '7_2_line.csv', '7_2_line.csv', '7_2_line.csv', '7_2_line.csv', '7_2_line.csv', '7_3_line.csv', '7_3_line.csv', '7_3_line.csv', '7_3_line.csv', '7_3_line.csv', '7_4_line.csv', '7_4_line.csv', '7_4_line.csv', '7_4_line.csv', '7_4_line.csv']"
LINE,"(30.0, 50.0, 100.0, 200.0, 0.3056, 96.0)",P2 Y,20,4.4148000000000005,6.716952744245045,1.521462522480077,"[-1.605, 13.004, 12.71, -1.853, 14.799, -1.678, 12.562, 8.045, -1.683, 7.61, -1.909, 14.071, 7.507, -1.254, 10.27, -2.26, -1.444, 5.104, -1.567, -2.133]","['7_1_line.csv', '7_1_line.csv', '7_1_line.csv', '7_1_line.csv', '7_1_line.csv', '7_2_line.csv', '7_2_line.csv', '7_2_line.csv', '7_2_line.csv', '7_2_line.csv', '7_3_line.csv', '7_3_line.csv', '7_3_line.csv', '7_3_line.csv', '7_3_line.csv', '7_4_line.csv', '7_4_line.csv', '7_4_line.csv', '7_4_line.csv', '7_4_line.csv']"
